ad_id,date,impressions,clicks,spend_usd,campaign_name
5389,2024-05-28,0,527,,Summer Sale
5390,2024-07-28,0,0,,SUMMER SALE
5391,2024-09-29,0,714,,Flash_Deal
5392,2024-09-03,46289,0,$240.78,SUMMER SALE
5393,2024-09-28,0,80,,Launch2024
5394,2024-06-04,7258,212,$387.6,Brand_Awareness
5395,2024-05-13,45654,0,$306.33,Flash_Deal
5396,2024-09-25,0,0,,SUMMER SALE
5397,2024-03-11,546,0,$340.4,launch2024
5398,2024-12-28,0,0,,Summer Sale
5399,2024-03-10,23208,0,,launch2024
5400,2024-04-21,48730,0,,Brand_AWARENESS
5401,2024-04-21,0,913,,launch2024
5402,2024-06-10,0,0,,Brand_AWARENESS
5403,2024-05-20,16564,0,$148.77,launch2024
5404,2024-01-19,31590,706,,Launch2024
5405,2024-08-25,0,860,$186.62,Brand_AWARENESS
5406,2024-07-04,0,0,,FLASH_DEAL
5407,2024-10-11,1998,863,,FLASH_DEAL
5408,2024-02-27,35184,0,,Summer Sale
5409,2024-09-08,0,0,$83.27,FLASH_DEAL
5410,2024-06-19,34252,0,,Brand_Awareness
5411,2024-11-13,6488,464,$268.06,flash_deal
5412,2024-08-20,0,0,,Brand_Awareness
5413,2024-04-06,902,0,,SUMMER SALE
5414,2024-02-14,48533,564,$59.77,Summer Sale
5415,2024-09-24,0,346,$456.0,Summer Sale
5416,2024-05-19,0,622,,summer sale
5417,2024-12-20,0,376,,flash_deal
5418,2024-08-04,0,0,,flash_deal
5419,2024-03-29,25788,903,$465.48,Flash_Deal
5420,2024-09-17,45454,532,,Summer Sale
5421,2024-10-22,22690,0,,FLASH_DEAL
5422,2024-01-17,0,311,,Flash_Deal
5423,2024-06-28,16372,0,$475.74,Flash_Deal
5424,2024-07-23,2970,0,,Brand_AWARENESS
5425,2024-01-01,0,0,,flash_deal
5426,2024-05-08,46440,0,,Flash_Deal
5427,2024-10-31,9690,183,,Launch2024
5428,2024-09-13,0,0,,Flash_Deal
5429,2024-10-31,0,707,,Flash_Deal
5430,2024-01-31,35046,0,,SUMMER SALE
5431,2024-06-11,0,0,$434.45,flash_deal
5432,2024-05-17,0,655,,Brand_AWARENESS
5433,2024-05-11,31238,315,,Brand_AWARENESS
5434,2024-10-22,0,936,,Flash_Deal
5435,2024-04-25,31531,300,$402.68,launch2024
5436,2024-06-05,22443,0,$84.72,SUMMER SALE
5437,2024-01-05,0,714,,SUMMER SALE
5438,2024-03-28,0,973,$492.1,Launch2024
5439,2024-07-12,0,431,,Brand_Awareness
5440,2024-08-09,7437,783,,summer sale
5441,2024-04-09,0,949,,summer sale
5442,2024-03-10,0,359,,Launch2024
5443,2024-07-23,0,680,,Summer Sale
5444,2024-01-07,4084,130,$323.04,Launch2024
5445,2024-06-15,0,0,,SUMMER SALE
5446,2024-11-29,0,7,,Summer Sale
5447,2024-11-12,16923,498,,FLASH_DEAL
5448,2024-10-18,33236,0,$298.11,FLASH_DEAL
5449,2024-01-24,1190,0,$98.34,Launch2024
5450,2024-01-25,0,0,$134.62,Launch2024
5451,2024-06-30,0,426,,launch2024
5452,2024-01-31,36244,621,$194.8,Brand_AWARENESS
5453,2024-03-14,22664,0,,Flash_Deal
5454,2024-11-12,0,0,,launch2024
5455,2024-05-27,48440,0,$349.57,Launch2024
5456,2024-11-11,0,602,,Flash_Deal
5457,2024-01-16,0,963,,Brand_Awareness
5458,2024-02-22,46956,717,,FLASH_DEAL
5459,2024-01-10,33825,951,$208.13,Flash_Deal
5460,2024-11-07,7783,0,$2.03,summer sale
5461,2024-01-26,34518,299,,summer sale
5462,2024-07-10,3769,588,,SUMMER SALE
5463,2024-12-09,3989,0,$468.49,Brand_AWARENESS
5464,2024-11-11,3347,940,,Flash_Deal
5465,2024-08-26,0,0,,Flash_Deal
5466,2024-02-24,0,0,,summer sale
5467,2024-02-15,0,844,$385.1,flash_deal
5468,2024-10-03,0,0,,SUMMER SALE
5469,2024-02-23,0,387,$110.18,SUMMER SALE
5470,2024-12-13,40820,739,,Summer Sale
5471,2024-09-28,0,0,,flash_deal
5472,2024-10-08,0,568,,Brand_AWARENESS
5473,2024-01-24,42421,223,,launch2024
5474,2024-01-10,0,0,,SUMMER SALE
5475,2024-08-03,7434,216,,Summer Sale
5476,2024-06-12,15487,0,,Brand_Awareness
5477,2024-02-16,0,0,,SUMMER SALE
5478,2024-04-01,0,10,,flash_deal
5479,2024-01-01,0,523,,SUMMER SALE
5480,2024-03-21,15567,0,$164.41,SUMMER SALE
5481,2024-02-05,46329,548,$10.75,FLASH_DEAL
5482,2024-04-22,31403,985,,Brand_Awareness
5483,2024-04-02,0,497,,FLASH_DEAL
5484,2024-02-01,0,0,$1.17,Flash_Deal
5485,2024-09-09,3926,757,,Brand_Awareness
5486,2024-08-25,0,987,$495.06,Flash_Deal
5487,2024-08-14,1862,11,$288.34,summer sale
5488,2024-11-27,33324,75,$159.29,Summer Sale
5489,2024-03-24,4663,855,,Summer Sale
5490,2024-06-03,0,223,$94.25,Launch2024
5491,2024-02-29,0,454,$172.87,Brand_AWARENESS
5492,2024-01-21,798,0,$315.94,flash_deal
5493,2024-06-28,0,544,,summer sale
5494,2024-10-08,7802,633,,Flash_Deal
5495,2024-03-17,32098,131,,flash_deal
5496,2024-01-03,0,0,$136.9,launch2024
5497,2024-07-28,38285,0,$80.08,Brand_Awareness
5498,2024-05-02,0,362,,Brand_AWARENESS
5499,2024-05-22,9021,424,,SUMMER SALE
5500,2024-09-05,26778,672,$253.74,summer sale
5501,2024-11-26,0,918,,Brand_AWARENESS
5502,2024-12-05,0,0,$81.35,Flash_Deal
5503,2024-01-28,11509,0,,Summer Sale
5504,2024-06-15,7074,0,,launch2024
5505,2024-05-24,0,650,,summer sale
5506,2024-03-29,0,0,,Brand_AWARENESS
5507,2024-08-08,18980,0,,flash_deal
5508,2024-06-13,0,0,$331.61,Brand_AWARENESS
5509,2024-03-25,12349,0,,SUMMER SALE
5510,2024-08-06,32501,501,,flash_deal
5511,2024-11-19,0,0,,Flash_Deal
5512,2024-02-27,42062,0,$195.73,FLASH_DEAL
5513,2024-12-31,30726,327,$75.71,launch2024
5514,2024-08-18,0,562,$405.44,Brand_Awareness
5515,2024-08-31,30978,606,,flash_deal
5516,2024-03-20,0,0,$279.18,Flash_Deal
5517,2024-05-04,7651,251,,Brand_AWARENESS
5518,2024-09-27,0,711,,Flash_Deal
5519,2024-02-24,17207,772,,SUMMER SALE
5520,2024-06-13,13689,86,,Flash_Deal
5521,2024-03-03,0,0,,Brand_AWARENESS
5522,2024-12-14,0,0,,Launch2024
5523,2024-05-19,0,556,,Brand_Awareness
5524,2024-06-06,927,324,,flash_deal
5525,2024-01-31,42661,581,,Launch2024
5526,2024-02-03,0,0,$376.12,Brand_AWARENESS
5527,2024-06-29,0,0,,launch2024
5528,2024-01-11,0,929,$23.86,Brand_Awareness
5529,2024-08-05,12410,0,,Summer Sale
5530,2024-10-22,0,311,,launch2024
5531,2024-05-11,0,281,$46.2,Flash_Deal
5532,2024-08-13,24943,764,$438.94,FLASH_DEAL
5533,2024-04-04,49577,0,,flash_deal
5534,2024-03-01,18355,0,,summer sale
5535,2024-08-13,37711,0,,flash_deal
5536,2024-05-10,37489,839,,SUMMER SALE
5537,2024-05-31,5363,0,$215.08,Summer Sale
5538,2024-09-20,205,789,$337.82,SUMMER SALE
5539,2024-05-06,29723,176,$165.35,FLASH_DEAL
5540,2024-10-12,0,0,,Summer Sale
5541,2024-06-20,0,380,,summer sale
5542,2024-06-15,49460,315,,summer sale
5543,2024-11-05,19672,0,,Brand_AWARENESS
5544,2024-08-23,44010,97,,Flash_Deal
5545,2024-02-20,35184,0,,Brand_Awareness
5546,2024-09-18,20350,0,,launch2024
5547,2024-09-24,22078,0,,flash_deal
5548,2024-05-23,29410,981,$87.26,Summer Sale
5549,2024-03-14,0,52,,Brand_AWARENESS
5550,2024-01-25,0,794,,Flash_Deal
5551,2024-06-02,22739,430,,FLASH_DEAL
5552,2024-01-09,1846,0,,FLASH_DEAL
5553,2024-02-09,23174,0,$476.9,Summer Sale
5554,2024-08-14,0,0,,FLASH_DEAL
5555,2024-04-16,25101,848,$338.52,flash_deal
5556,2024-04-26,0,0,$188.66,Brand_AWARENESS
5557,2024-05-06,0,545,$268.32,Launch2024
5558,2024-06-11,0,0,,Summer Sale
5559,2024-03-30,0,0,$283.69,Brand_Awareness
5560,2024-07-27,35639,0,,FLASH_DEAL
5561,2024-02-02,35170,0,$347.39,Brand_AWARENESS
5562,2024-02-18,39530,0,,launch2024
5563,2024-06-19,18157,0,$273.43,SUMMER SALE
5564,2024-06-15,0,0,,summer sale
5565,2024-11-16,0,10,,launch2024
5566,2024-09-22,9376,796,,SUMMER SALE
5567,2024-07-16,0,706,,Summer Sale
5568,2024-02-17,13467,917,,Launch2024
5569,2024-05-30,33085,0,,FLASH_DEAL
5570,2024-09-04,0,872,,Flash_Deal
5571,2024-10-09,0,622,$263.6,Brand_Awareness
5572,2024-05-07,0,0,$478.51,Brand_AWARENESS
5573,2024-12-25,0,452,$344.99,Summer Sale
5574,2024-09-13,45395,832,,Brand_AWARENESS
5575,2024-09-17,0,235,$100.0,FLASH_DEAL
5576,2024-09-18,16515,0,$225.14,FLASH_DEAL
5577,2024-07-16,45783,0,,launch2024
5578,2024-04-11,0,0,$159.45,Summer Sale
5579,2024-06-29,0,0,,flash_deal
5580,2024-10-13,0,0,,Brand_AWARENESS
5581,2024-07-28,47003,0,,Brand_AWARENESS
5582,2024-07-15,0,0,,Flash_Deal
5583,2024-07-03,0,316,,Brand_AWARENESS
5584,2024-08-25,0,448,,Flash_Deal
5585,2024-12-01,0,0,,Flash_Deal
5586,2024-12-29,17309,0,,launch2024
5587,2024-09-23,18033,375,$426.95,Brand_Awareness
5588,2024-10-06,0,448,$45.01,Flash_Deal
5589,2024-02-29,865,759,,FLASH_DEAL
5590,2024-07-28,48779,247,$34.59,Brand_AWARENESS
5591,2024-10-17,0,628,,launch2024
5592,2024-08-16,47568,148,,launch2024
5593,2024-05-17,39725,789,,FLASH_DEAL
5594,2024-01-26,9542,0,,FLASH_DEAL
5595,2024-08-29,875,0,,Flash_Deal
5596,2024-07-31,9521,0,,Flash_Deal
5597,2024-11-15,12167,846,,Summer Sale
5598,2024-11-06,0,961,$340.26,Summer Sale
5599,2024-12-21,44980,915,,Summer Sale
5600,2024-05-26,49875,0,,summer sale
5601,2024-08-31,10470,0,,Summer Sale
5602,2024-03-17,0,0,,FLASH_DEAL
5603,2024-02-12,23962,919,$454.91,Brand_AWARENESS
5604,2024-09-04,0,0,$273.68,Flash_Deal
5605,2024-11-12,0,0,$86.57,launch2024
5606,2024-06-07,0,833,,flash_deal
5607,2024-08-23,34782,0,,launch2024
5608,2024-10-13,8610,601,,Launch2024
5609,2024-10-06,15817,0,$292.08,Launch2024
5610,2024-01-02,45305,812,,Summer Sale
5611,2024-04-04,0,283,,Launch2024
5612,2024-11-07,3689,500,,flash_deal
5613,2024-08-19,44210,0,,Brand_Awareness
5614,2024-08-25,37977,0,,FLASH_DEAL
5615,2024-09-05,0,500,,Launch2024
5616,2024-09-01,14988,530,,flash_deal
5617,2024-02-27,0,199,,FLASH_DEAL
5618,2024-11-21,0,0,$442.09,summer sale
5619,2024-08-17,34698,245,$17.63,summer sale
5620,2024-07-11,19186,338,,Brand_AWARENESS
5621,2024-06-08,48184,202,,summer sale
5622,2024-07-08,0,475,,summer sale
5623,2024-12-31,0,0,,launch2024
5624,2024-03-29,29857,866,$402.74,SUMMER SALE
5625,2024-04-11,0,343,,SUMMER SALE
5626,2024-06-19,0,0,,Brand_AWARENESS
5627,2024-10-21,0,755,$267.64,summer sale
5628,2024-07-26,35865,0,,summer sale
5629,2024-12-16,0,806,,Launch2024
5630,2024-07-02,0,0,,FLASH_DEAL
5631,2024-04-11,0,409,,Summer Sale
5632,2024-12-31,33603,391,,summer sale
5633,2024-09-18,0,364,$133.74,SUMMER SALE
5634,2024-02-29,0,924,,Brand_AWARENESS
5635,2024-01-21,0,0,,FLASH_DEAL
5636,2024-02-15,0,306,,summer sale
5637,2024-09-27,35465,60,$275.04,Brand_AWARENESS
5638,2024-12-28,31196,111,$428.63,Brand_Awareness
5639,2024-01-05,16452,465,$58.37,SUMMER SALE
5640,2024-08-31,41547,831,,launch2024
5641,2024-08-17,0,105,,flash_deal
5642,2024-02-16,0,0,$485.48,Summer Sale
5643,2024-08-07,0,0,$181.82,Flash_Deal
5644,2024-09-19,0,420,,Flash_Deal
5645,2024-04-07,0,799,,flash_deal
5646,2024-05-29,0,0,,Brand_AWARENESS
5647,2024-10-17,24398,0,,SUMMER SALE
5648,2024-01-11,0,816,,launch2024
5649,2024-09-08,12515,0,,Launch2024
5650,2024-03-06,40237,783,$145.67,summer sale
5651,2024-09-19,0,691,$279.63,SUMMER SALE
5652,2024-08-14,0,0,,Flash_Deal
5653,2024-01-04,0,0,$119.28,SUMMER SALE
5654,2024-01-18,0,0,,summer sale
5655,2024-12-13,0,881,,launch2024
5656,2024-03-07,7923,0,$474.28,Brand_Awareness
5657,2024-11-23,0,915,,SUMMER SALE
5658,2024-03-02,0,0,,Brand_AWARENESS
5659,2024-12-22,29838,995,$415.72,Flash_Deal
5660,2024-01-06,34028,0,,SUMMER SALE
5661,2024-12-05,10764,474,$187.21,summer sale
5662,2024-03-08,7230,0,$19.51,Flash_Deal
5663,2024-06-16,0,592,$406.86,Flash_Deal
5664,2024-12-14,49162,694,,SUMMER SALE
5665,2024-11-24,0,0,,Flash_Deal
5666,2024-05-15,0,0,$276.3,flash_deal
5667,2024-12-18,47823,420,$262.39,launch2024
5668,2024-05-30,5407,33,,Brand_Awareness
5669,2024-12-30,0,0,$406.58,FLASH_DEAL
5670,2024-03-20,14535,0,,launch2024
5671,2024-10-08,27533,198,,summer sale
5672,2024-06-27,33012,0,,launch2024
5673,2024-07-03,30281,0,$415.6,Summer Sale
5674,2024-11-23,9271,719,,Launch2024
5675,2024-04-05,22179,0,,launch2024
5676,2024-07-08,43132,0,,Launch2024
5677,2024-11-11,8800,0,$2.82,Brand_Awareness
5678,2024-08-03,0,312,$37.02,SUMMER SALE
5679,2024-04-08,14411,0,,Summer Sale
5680,2024-09-04,35312,352,,Launch2024
5681,2024-12-18,0,137,,Brand_AWARENESS
5682,2024-07-20,22448,0,$358.85,Brand_AWARENESS
5683,2024-12-25,0,151,,launch2024
5684,2024-05-18,0,0,,summer sale
5685,2024-03-03,27052,0,,Flash_Deal
5686,2024-10-26,23852,0,,SUMMER SALE
5687,2024-01-12,0,299,$465.2,Brand_Awareness
5688,2024-09-23,0,376,,Launch2024
5689,2024-07-15,20200,0,,launch2024
5690,2024-12-21,0,0,$468.95,Summer Sale
5691,2024-02-01,0,0,$157.22,Brand_Awareness
5692,2024-03-25,0,0,$65.3,Summer Sale
5693,2024-06-20,0,214,$151.08,summer sale
5694,2024-10-01,0,400,$253.8,flash_deal
5695,2024-04-19,0,404,$180.08,Brand_Awareness
5696,2024-03-17,0,0,,SUMMER SALE
5697,2024-03-12,16573,0,,Flash_Deal
5698,2024-02-21,1168,0,,Summer Sale
5699,2024-03-25,32988,0,,summer sale
5700,2024-09-05,47450,558,,Flash_Deal
5701,2024-12-06,22042,593,,Brand_Awareness
5702,2024-12-29,7380,0,$428.86,Launch2024
5703,2024-04-04,46722,0,,SUMMER SALE
5704,2024-05-05,13820,0,$122.48,summer sale
5705,2024-12-19,46380,0,$244.41,Brand_AWARENESS
5706,2024-01-16,0,0,,Launch2024
5707,2024-11-12,0,0,,launch2024
5708,2024-01-30,0,0,$103.89,Launch2024
5709,2024-12-28,0,0,,Launch2024
5710,2024-05-01,0,0,$495.9,Brand_Awareness
5711,2024-08-05,0,0,$258.61,FLASH_DEAL
5712,2024-06-29,10803,969,,launch2024
5713,2024-01-04,0,487,,SUMMER SALE
5714,2024-12-28,45699,0,,SUMMER SALE
5715,2024-05-23,0,35,,FLASH_DEAL
5716,2024-11-07,0,565,$446.96,Brand_AWARENESS
5717,2024-12-15,23930,0,,Summer Sale
5718,2024-09-05,7391,511,$450.96,summer sale
5719,2024-08-23,45801,0,,FLASH_DEAL
5720,2024-07-10,0,339,,Launch2024
5721,2024-12-10,44577,0,$251.39,Brand_AWARENESS
5722,2024-10-14,0,64,,Summer Sale
5723,2024-07-21,11289,0,,FLASH_DEAL
5724,2024-12-12,9997,0,,Summer Sale
5725,2024-01-28,45747,200,$329.98,Brand_AWARENESS
5726,2024-07-16,0,472,,flash_deal
5727,2024-03-10,34428,0,$355.51,launch2024
5728,2024-12-22,0,0,,Flash_Deal
5729,2024-06-17,34053,0,,summer sale
5730,2024-03-08,0,408,,Brand_Awareness
5731,2024-08-31,29697,0,$87.31,Launch2024
5732,2024-09-21,0,630,$467.26,SUMMER SALE
5733,2024-08-24,2164,0,$198.65,flash_deal
5734,2024-01-28,0,0,,Flash_Deal
5735,2024-06-21,0,801,$207.9,Flash_Deal
5736,2024-10-05,44146,0,,Launch2024
5737,2024-04-02,16123,164,$265.54,launch2024
5738,2024-04-09,0,466,$479.22,SUMMER SALE
5739,2024-10-15,16360,284,,Launch2024
5740,2024-04-24,0,0,$26.71,Brand_AWARENESS
5741,2024-04-19,0,767,$268.16,Flash_Deal
5742,2024-06-15,30884,248,,Launch2024
5743,2024-07-31,0,0,,SUMMER SALE
5744,2024-03-29,20890,825,,Summer Sale
5745,2024-05-20,0,197,,summer sale
5746,2024-07-24,0,930,,launch2024
5747,2024-07-23,17743,355,$370.83,summer sale
5748,2024-02-26,35151,0,,Summer Sale
5749,2024-01-21,47806,0,$221.43,Brand_Awareness
5750,2024-03-15,40240,0,,flash_deal
5751,2024-10-30,0,549,,Brand_AWARENESS
5752,2024-02-21,0,506,$213.4,FLASH_DEAL
5753,2024-04-30,0,0,$124.1,flash_deal
5754,2024-05-25,15605,660,,Launch2024
5755,2024-06-04,3864,0,,Launch2024
5756,2024-11-28,25230,227,,SUMMER SALE
5757,2024-07-11,36399,0,,Summer Sale
5758,2024-05-19,0,378,$79.74,summer sale
5759,2024-01-15,32251,889,$417.82,FLASH_DEAL
5760,2024-08-19,2114,500,,Brand_Awareness
5761,2024-01-04,21566,879,$113.91,launch2024
5762,2024-11-26,30072,754,,SUMMER SALE
5763,2024-07-12,0,0,$449.76,Flash_Deal
5764,2024-04-08,0,280,,Brand_Awareness
5765,2024-09-20,40619,0,,flash_deal
5766,2024-07-19,0,0,$293.94,launch2024
5767,2024-04-22,31324,0,$64.95,Launch2024
5768,2024-11-17,15483,788,,launch2024
5769,2024-08-01,39848,0,,Summer Sale
5770,2024-05-21,0,0,,launch2024
5771,2024-09-02,2322,771,$61.45,Brand_Awareness
5772,2024-04-05,0,0,,Launch2024
5773,2024-11-08,0,100,,Summer Sale
5774,2024-10-31,20058,0,,summer sale
5775,2024-10-06,0,0,,SUMMER SALE
5776,2024-01-03,46483,449,,Launch2024
5777,2024-01-05,0,369,$105.57,summer sale
5778,2024-02-10,0,610,$255.77,Brand_AWARENESS
5779,2024-05-14,0,463,$284.52,summer sale
5780,2024-12-16,0,0,,Flash_Deal
5781,2024-01-25,3450,508,$156.75,Brand_Awareness
5782,2024-08-17,0,0,,SUMMER SALE
5783,2024-08-25,0,798,$119.66,Summer Sale
5784,2024-06-23,0,239,,FLASH_DEAL
5785,2024-01-17,8782,963,$92.2,FLASH_DEAL
5786,2024-12-28,0,0,,SUMMER SALE
5787,2024-10-07,0,744,,Flash_Deal
5788,2024-12-11,0,0,,flash_deal
5789,2024-09-14,0,866,$32.51,Flash_Deal
5790,2024-03-01,9878,0,$473.84,Flash_Deal
5791,2024-07-14,41143,982,,summer sale
5792,2024-06-12,34600,0,,SUMMER SALE
5793,2024-09-01,21215,451,,Brand_AWARENESS
5794,2024-07-16,7542,479,,Launch2024
5795,2024-03-26,0,0,$50.58,launch2024
5796,2024-02-17,42201,17,,Summer Sale
5797,2024-07-05,0,0,,Brand_Awareness
5798,2024-05-10,0,830,,FLASH_DEAL
5799,2024-08-26,0,813,,Brand_Awareness
5800,2024-06-16,10094,0,,Brand_Awareness
5801,2024-10-26,5588,519,$314.9,Brand_Awareness
5802,2024-11-02,26546,640,,summer sale
5803,2024-09-09,0,881,,Summer Sale
5804,2024-10-01,30312,0,,flash_deal
5805,2024-01-14,0,0,,SUMMER SALE
5806,2024-05-23,19300,641,,summer sale
5807,2024-07-16,0,32,,Brand_Awareness
5808,2024-09-26,0,616,$361.18,Brand_Awareness
5809,2024-04-11,23902,0,$106.93,launch2024
5810,2024-06-23,0,542,,Summer Sale
5811,2024-01-10,16730,402,$315.25,Brand_Awareness
5812,2024-11-05,11392,0,,flash_deal
5813,2024-07-29,21930,298,$155.53,SUMMER SALE
5814,2024-01-19,42593,0,$106.81,FLASH_DEAL
5815,2024-09-09,0,351,$165.29,FLASH_DEAL
5816,2024-05-30,33052,396,$368.74,Flash_Deal
5817,2024-07-24,14836,908,,Launch2024
5818,2024-12-28,11344,0,,SUMMER SALE
5819,2024-09-05,0,0,,Brand_AWARENESS
5820,2024-02-04,39175,689,$440.71,summer sale
5821,2024-01-19,28140,0,,Summer Sale
5822,2024-07-26,0,134,,SUMMER SALE
5823,2024-08-30,0,0,$407.47,summer sale
5824,2024-03-05,6234,704,,flash_deal
5825,2024-09-08,31762,0,,Flash_Deal
5826,2024-02-03,0,324,,Flash_Deal
5827,2024-01-20,0,0,$475.91,Brand_Awareness
5828,2024-11-27,8242,0,,FLASH_DEAL
5829,2024-08-12,49397,0,$256.08,Brand_Awareness
5830,2024-05-19,0,0,,Flash_Deal
5831,2024-03-07,0,0,,FLASH_DEAL
5832,2024-02-11,36060,274,,summer sale
5833,2024-02-01,29733,411,,flash_deal
5834,2024-01-05,0,284,,FLASH_DEAL
5835,2024-02-17,4383,0,$330.65,flash_deal
5836,2024-08-27,0,112,,SUMMER SALE
5837,2024-08-04,0,403,$490.06,Summer Sale
5838,2024-08-13,0,616,,launch2024
5839,2024-10-27,40115,741,$267.42,launch2024
5840,2024-06-16,23955,856,$1.84,Brand_AWARENESS
5841,2024-01-07,48000,739,,Summer Sale
5842,2024-03-31,0,0,,Brand_Awareness
5843,2024-10-07,0,519,$131.58,Brand_AWARENESS
5844,2024-12-05,0,912,$335.38,SUMMER SALE
5845,2024-10-28,0,978,,Brand_AWARENESS
5846,2024-09-24,0,365,,flash_deal
5847,2024-04-08,0,0,,flash_deal
5848,2024-04-26,36799,0,,Launch2024
5849,2024-09-08,0,0,,Brand_AWARENESS
5850,2024-08-09,6938,462,,summer sale
5851,2024-04-26,0,0,,summer sale
5852,2024-05-08,0,0,$56.94,Brand_AWARENESS
5853,2024-10-04,0,959,,Launch2024
5854,2024-01-11,3025,245,,Brand_AWARENESS
5855,2024-06-03,26905,202,,launch2024
5856,2024-04-04,10494,378,,Brand_Awareness
5857,2024-06-21,0,0,,summer sale
5858,2024-12-06,41043,363,$1.29,summer sale
5859,2024-03-21,0,639,,flash_deal
5860,2024-06-24,0,0,$486.99,Flash_Deal
5861,2024-05-06,28376,0,,Brand_AWARENESS
5862,2024-02-19,22610,0,$88.27,Launch2024
5863,2024-12-22,0,0,$113.14,summer sale
5864,2024-07-06,0,569,,Flash_Deal
5865,2024-07-12,35110,0,,Brand_AWARENESS
5866,2024-06-13,0,16,,SUMMER SALE
5867,2024-11-19,13758,0,$228.53,launch2024
5868,2024-08-02,14274,303,,Brand_Awareness
5869,2024-08-14,0,0,,summer sale
5870,2024-09-17,40191,960,$89.8,Flash_Deal
5871,2024-12-06,0,508,$275.94,SUMMER SALE
5872,2024-02-01,46513,834,,Flash_Deal
5873,2024-01-11,49235,329,$52.24,Launch2024
5874,2024-05-08,26174,0,,launch2024
5875,2024-06-12,0,0,,Summer Sale
5876,2024-02-19,0,0,,Summer Sale
5877,2024-08-22,0,0,,FLASH_DEAL
5878,2024-09-16,0,0,,Summer Sale
5879,2024-06-24,0,0,,Launch2024
5880,2024-11-13,15878,678,$129.08,launch2024
5881,2024-06-06,0,835,,Summer Sale
5882,2024-02-27,0,0,,Brand_AWARENESS
5883,2024-01-14,0,414,,launch2024
5884,2024-11-24,0,576,$27.02,Launch2024
5885,2024-03-14,0,0,,SUMMER SALE
5886,2024-04-12,36262,0,$119.53,Summer Sale
5887,2024-04-12,0,0,,FLASH_DEAL
5888,2024-07-24,47383,599,,Brand_Awareness
5889,2024-12-04,47713,365,,SUMMER SALE
5890,2024-04-20,42436,821,,SUMMER SALE
5891,2024-03-14,10334,0,,launch2024
5892,2024-12-04,41006,0,,summer sale
5893,2024-11-03,47409,0,,summer sale
5894,2024-06-07,0,0,,Brand_Awareness
5895,2024-03-06,29550,0,,Flash_Deal
5896,2024-11-22,21069,0,,FLASH_DEAL
5897,2024-05-28,0,0,,Brand_Awareness
5898,2024-04-09,0,86,$363.48,Launch2024
5899,2024-07-24,11059,645,$398.18,Summer Sale
5900,2024-11-01,0,995,,Brand_Awareness
5901,2024-04-10,0,981,$275.74,Flash_Deal
5902,2024-11-07,18241,0,,launch2024
5903,2024-12-24,41263,718,,launch2024
5904,2024-05-11,0,0,$484.79,launch2024
5905,2024-12-30,0,784,,FLASH_DEAL
5906,2024-11-16,0,0,$257.78,Brand_Awareness
5907,2024-03-25,9713,0,$413.12,flash_deal
5908,2024-10-15,1546,90,,flash_deal
5909,2024-08-05,39919,0,,flash_deal
5910,2024-10-25,0,0,,Brand_Awareness
5911,2024-06-20,8156,947,,Flash_Deal
5912,2024-02-10,2196,965,,Brand_Awareness
5913,2024-11-26,0,0,,flash_deal
5914,2024-03-31,0,16,$413.71,Brand_AWARENESS
5915,2024-07-20,36146,972,$335.29,Brand_Awareness
5916,2024-03-11,0,0,,SUMMER SALE
5917,2024-11-27,9165,278,$163.25,flash_deal
5918,2024-06-28,26779,0,,Brand_AWARENESS
5919,2024-09-08,20338,0,,summer sale
5920,2024-04-02,0,743,,Brand_AWARENESS
5921,2024-09-15,49797,0,$431.52,Flash_Deal
5922,2024-02-19,0,0,,FLASH_DEAL
5923,2024-03-30,32225,0,,summer sale
5924,2024-06-17,7809,460,,Brand_Awareness
5925,2024-09-21,0,0,,Launch2024
5926,2024-07-26,37907,0,,Flash_Deal
5927,2024-08-13,0,0,,Flash_Deal
5928,2024-08-07,34341,0,$463.5,Flash_Deal
5929,2024-05-19,0,0,,Brand_AWARENESS
5930,2024-11-28,0,0,,Brand_Awareness
5931,2024-07-17,31837,881,$48.59,Brand_Awareness
5932,2024-10-09,23637,0,,Brand_AWARENESS
5933,2024-01-08,23192,809,,summer sale
5934,2024-04-06,24505,741,$434.96,Brand_Awareness
5935,2024-09-27,49743,69,,FLASH_DEAL
5936,2024-02-07,14096,0,,Brand_AWARENESS
5937,2024-03-04,0,451,,FLASH_DEAL
5938,2024-08-25,0,0,$432.46,Launch2024
5939,2024-01-12,42030,196,$153.05,flash_deal
5940,2024-12-31,27913,0,,Launch2024
5941,2024-05-01,16908,741,,flash_deal
5942,2024-12-23,20097,627,$456.5,summer sale
5943,2024-10-24,0,118,$288.4,launch2024
5944,2024-08-23,0,49,,Brand_AWARENESS
5945,2024-03-21,0,0,$300.65,Brand_Awareness
5946,2024-07-10,9501,0,,Summer Sale
5947,2024-06-12,0,869,,flash_deal
5948,2024-10-12,0,821,,launch2024
5949,2024-12-18,0,627,,Launch2024
5950,2024-10-22,3402,0,,Summer Sale
5951,2024-06-30,18163,0,,Brand_AWARENESS
5952,2024-11-06,0,175,,summer sale
5953,2024-08-03,0,566,$338.36,Flash_Deal
5954,2024-12-29,4993,692,$420.1,FLASH_DEAL
5955,2024-05-19,0,0,,Brand_Awareness
5956,2024-10-05,0,0,$383.74,flash_deal
5957,2024-04-02,0,745,,SUMMER SALE
